Tipo;Descripcion;Habitaciones;Baños;Área;Barrio;Valor;Valor_USD
Apartamento;Apartamento en venta en Bochica;2;1;39;Bochica;210000000.0;54390.05
Casa;Casa en venta en Ciudad Berna;3;3;350;Ciudad Berna;780000000.0;202020.2
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;75;Zona Noroccidental;310000000.0;80290.08
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;73;Zona Noroccidental;290000000.0;75110.08
Apartamento;Apartamento en venta en Engativa;3;2;75;Engativa;410000000.0;106190.11
Apartamento;Apartamento en venta en Usaquén;2;2;81;Usaquén;460000000.0;119140.12
Apartamento;Apartamento en venta en El Batán;3;2;70;El Batán;361000000.0;93499.09
Apartamento;Apartamento en venta en Santa Barbara;2;3;81;Santa Barbara;395000000.0;102305.1
Apartamento;Apartamento en venta en La Calleja;3;2;90;La Calleja;468000000.0;121212.12
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;68;Zona Noroccidental;234000000.0;60606.06
Casa;Casa en venta en Puente Aranda;9;6;370;Puente Aranda;570000000.0;147630.15
Apartamento;Apartamento en venta en Usaquén;4;6;400;Usaquén;2500000000.0;647500.65
Apartamento;Apartamento en venta en Gran Granada;3;2;54;Gran Granada;200000000.0;51800.05
Apartamento;Apartamento en venta en Fontibón;2;1;42;Fontibón;270000000.0;69930.07
Casa;Casa en venta en Engativa;8;4;160;Engativa;360000000.0;93240.09
Apartamento;Apartamento en venta en Usaquén;2;2;63;Usaquén;480000000.0;124320.12
Apartamento;Apartamento en venta en Chapinero;3;2;88;Chapinero;590000000.0;152810.15
Oficina/Consultorio;Oficina/Consultorio en venta en Santa Fe;12;7;640;Santa Fe;1600000000.0;414400.41
Casa;Casa en venta en Antonio Nariño;4;2;265;Antonio Nariño;850000000.0;220150.22
Apartamento;Apartamento en venta en Restrepo;3;2;48;Restrepo;230000000.0;59570.06
Apartamento;Apartamento en venta en Ciudad Berna;3;2;46;Ciudad Berna;330000000.0;85470.09
Casa;Casa en venta en Los Mártires;6;2;233;Los Mártires;800000000.0;207200.21
Apartamento;Apartamento en venta en Modelia;4;3;112;Modelia;560000000.0;145040.15
Casa;Casa en venta en Engativa;4;1;95;Engativa;430000000.0;111370.11
Apartamento;Apartamento en venta en Suba;2;2;55;Suba;265000000.0;68635.07
Apartamento;Apartamento en venta en Bosa;2;1;44;Bosa;133000000.0;34447.03
Apartamento;Apartamento en venta en Santa Barbara;4;5;123;Santa Barbara;950000000.0;246050.25
Apartamento;Apartamento en venta en San Cristobal;3;2;54;San Cristobal;275000000.0;71225.07
Casa;Casa en venta en Suba;3;3;111;Suba;519000000.0;134421.13
Apartamento;Apartamento en venta en Suba;3;4;144;Suba;1100000000.0;284900.28
Apartamento;Apartamento en venta en Usaquén;1;2;88;Usaquén;650000000.0;168350.17
Apartamento;Apartamento en venta en Rafael Uribe Uribe;2;1;43;Rafael Uribe Uribe;140000000.0;36260.04
Apartamento;Apartamento en venta en Santa Barbara;4;3;160;Santa Barbara;1200000000.0;310800.31
Casa;Casa en venta en Tintala;3;3;102;Tintala;550000000.0;142450.14
Apartamento;Apartamento en venta en Chico Norte;3;3;116;Chico Norte;550000000.0;142450.14
Apartamento;Apartamento en venta en San Cristobal;3;1;2;San Cristobal;180000000.0;46620.05
Oficina/Consultorio;Oficina/Consultorio en venta en Santa Fe;15;8;670;Santa Fe;1700000000.0;440300.44
Apartamento;Apartamento en venta en Villa Alsacia;3;2;55;Villa Alsacia;252000000.0;65268.07
Apartamento;Apartamento en venta en Kennedy;2;1;48;Kennedy;145000000.0;37555.04
Apartamento;Apartamento en venta en Villemar;2;2;56;Villemar;340000000.0;88060.09
Casa;Casa en venta en Kennedy;3;2;62;Kennedy;175000000.0;45325.05
Casa;Casa en venta en Engativa;4;2;199;Engativa;490000000.0;126910.13
Apartamento;Apartamento en venta en Kennedy;2;1;41;Kennedy;128000000.0;33152.03
Casa;Casa en venta en Kennedy;3;2;64;Kennedy;165000000.0;42735.04
Apartamento;Apartamento en venta en Usaquén;3;3;73;Usaquén;440000000.0;113960.11
Apartamento;Apartamento en venta en Suba;3;2;93;Suba;410000000.0;106190.11
Apartamento;Apartamento en venta en Teusaquillo;3;3;153;Teusaquillo;850000000.0;220150.22
Apartamento;Apartamento en venta en Fontibón;2;1;46;Fontibón;158000000.0;40922.04
Apartamento;Apartamento en venta en Chico Reservado;4;5;226;Chico Reservado;1950000000.0;505050.51
Casa;Casa en venta en Suba;5;3;160;Suba;275000000.0;71225.07
Apartamento;Apartamento en venta en Santa Barbara;3;3;114;Santa Barbara;560000000.0;145040.15
Apartamento;Apartamento en venta en San Cristobal;3;2;53;San Cristobal;225000000.0;58275.06
Apartamento;Apartamento en venta en Kennedy;3;1;45;Kennedy;145000000.0;37555.04
Casa;Casa en venta en Suba;3;3;50;Suba;185000000.0;47915.05
Casa;Casa en venta en Rafael Uribe Uribe;5;2;337;Rafael Uribe Uribe;550000000.0;142450.14
Apartamento;Apartamento en venta en Kennedy;2;1;42;Kennedy;117000000.0;30303.03
Apartamento;Apartamento en venta en San Cristobal;3;2;61;San Cristobal;260000000.0;67340.07
Casa;Casa en venta en Suba;9;6;435;Suba;890000000.0;230510.23
Casa;Casa en venta en Costa Azul;3;1;70;Costa Azul;180000000.0;46620.05
Apartamento;Apartamento en venta en Chapinero;3;3;146;Chapinero;1500000000.0;388500.39
Apartamento;Apartamento en venta en Costa Azul;4;2;94;Costa Azul;300000000.0;77700.08
Apartamento;Apartamento en venta en Galerias;3;2;90;Galerias;380000000.0;98420.1
Apartamento;Apartamento en venta en Hayuelos;3;2;75;Hayuelos;360000000.0;93240.09
Apartamento;Apartamento en venta en Santa Maria Del Lago;3;3;117;Santa Maria Del Lago;640000000.0;165760.17
Apartamento;Apartamento en venta en Chapinero;1;1;40;Chapinero;195000000.0;50505.05
Apartamento;Apartamento en venta en Santa Barbara;3;2;115;Santa Barbara;565000000.0;146335.15
Apartamento;Apartamento en venta en Usaquén;2;2;78;Usaquén;650000000.0;168350.17
Apartamento;Apartamento en venta en Chico Reservado;1;2;70;Chico Reservado;560000000.0;145040.15
Apartamento;Apartamento en venta en Los Rosales;1;2;61;Los Rosales;596614000.0;154523.18
Apartamento;Apartamento en venta en San Antonio Norte;3;2;97;San Antonio Norte;373226000.0;96665.63
Apartamento;Apartamento en venta en Santa Barbara;2;2;75;Santa Barbara;389708000.0;100934.47
Apartamento;Apartamento en venta en Zona Noroccidental;3;3;105;Zona Noroccidental;456742000.0;118296.3
Apartamento;Apartamento en venta en Santa Barbara;2;2;79;Santa Barbara;495000000.0;128205.13
Apartamento;Apartamento en venta en Santa Barbara;3;4;139;Santa Barbara;850000000.0;220150.22
Casa;Casa en venta en Suba;5;3;220;Suba;900000000.0;233100.23
Apartamento;Apartamento en venta en Fontibón;3;2;70;Fontibón;214900000.0;55659.16
Apartamento;Apartamento en venta en Cedritos;2;2;55;Cedritos;347429519.0;89984.34
Apartamento;Apartamento en venta en Cedritos;3;2;81;Cedritos;365000000.0;94535.09
Apartamento;Apartamento en venta en Usaquén;3;3;99;Usaquén;422000000.0;109298.11
Apartamento;Apartamento en venta en Bella Suiza;2;3;99;Bella Suiza;580000000.0;150220.15
Apartamento;Apartamento en venta en Chapinero;2;2;85;Chapinero;560000000.0;145040.15
Apartamento;Apartamento en venta en Usaquén;3;3;118;Usaquén;1030000000.0;266770.27
Apartamento;Apartamento en venta en Chapinero;1;1;49;Chapinero;340200000.0;88111.89
Apartamento;Apartamento en venta en Zona Noroccidental;3;1;51;Zona Noroccidental;150000000.0;38850.04
Apartamento;Apartamento en venta en Usaquén;3;1;49;Usaquén;171171000.0;44333.33
Apartamento;Apartamento en venta en Zona Noroccidental;2;2;69;Zona Noroccidental;350000000.0;90650.09
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;66;Zona Noroccidental;420000000.0;108780.11
Apartamento;Apartamento en venta en Chapinero;1;2;42;Chapinero;272000000.0;70448.07
Apartamento;Apartamento en venta en Zona Noroccidental;3;1;55;Zona Noroccidental;162000000.0;41958.04
Apartamento;Apartamento en venta en Marly;1;1;52;Marly;255000000.0;66045.07
Apartamento;Apartamento en venta en Fontibón;2;2;68;Fontibón;340000000.0;88060.09
Apartamento;Apartamento en venta en Chapinero;2;2;60;Chapinero;405000000.0;104895.1
Casa;Casa en venta en Usaquén;3;1;71;Usaquén;210000000.0;54390.05
Casa;Casa en venta en Barrios Unidos;3;1;73;Barrios Unidos;109385000.0;28330.74
Casa;Casa en venta en Engativa;3;4;161;Engativa;395000000.0;102305.1
Apartamento;Apartamento en venta en Barrios Unidos;1;1;60;Barrios Unidos;210000000.0;54390.05
Apartamento;Apartamento en venta en Barrios Unidos;3;2;74;Barrios Unidos;189600000.0;49106.45
Apartamento;Apartamento en venta en Barrios Unidos;3;2;62;Barrios Unidos;190000000.0;49210.05
Casa;Casa en venta en Zona Noroccidental;5;2;61;Zona Noroccidental;500000000.0;129500.13
Apartamento;Apartamento en venta en Usaquén;3;2;87;Usaquén;343000000.0;88837.09
Apartamento;Apartamento en venta en Teusaquillo;1;1;33;Teusaquillo;177000000.0;45843.05
Apartamento;Apartamento en venta en Teusaquillo;1;1;35;Teusaquillo;281000000.0;72779.07
Apartamento;Apartamento en venta en Suba;3;2;62;Suba;260000000.0;67340.07
Apartamento;Apartamento en venta en La Candelaria;2;4;198;La Candelaria;1690000000.0;437710.44
Apartamento;Apartamento en venta en Usaquén;3;2;145;Usaquén;2101242000.0;544222.22
Oficina/Consultorio;Oficina/Consultorio en venta en Santa Barbara;3;2;92;Santa Barbara;1050000000.0;271950.27
Apartamento;Apartamento en venta en Barrios Unidos;2;1;45;Barrios Unidos;150000000.0;38850.04
Apartamento;Apartamento en venta en Barrios Unidos;1;1;42;Barrios Unidos;456820992.0;118316.76
Casa;Casa en venta en Barrios Unidos;4;2;149;Barrios Unidos;167700000.0;43434.34
Apartamento;Apartamento en venta en Barrios Unidos;3;2;74;Barrios Unidos;182800000.0;47345.25
Apartamento;Apartamento en venta en Barrios Unidos;3;2;75;Barrios Unidos;192800000.0;49935.25
Apartamento;Apartamento en venta en Barrios Unidos;3;2;75;Barrios Unidos;189000000.0;48951.05
Apartamento;Apartamento en venta en Kennedy;3;1;57;Kennedy;300000000.0;77700.08
Apartamento;Apartamento en venta en Santa Fe;1;2;53;Santa Fe;410000000.0;106190.11
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;79;Zona Noroccidental;342000000.0;88578.09
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;89;Zona Noroccidental;398800000.0;103289.3
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;90;Zona Noroccidental;300000000.0;77700.08
Apartamento;Apartamento en venta en Cundinamarca - Bogotá D.C. - Los Rosales;1;2;61;Chapinero;599000000.0;155141.16
Apartamento;Apartamento en venta en Chapinero;2;3;85;Chapinero;595000000.0;154105.15
Apartamento;Apartamento en venta en Chapinero;1;2;86;Chapinero;1150000138.0;297850.33
Apartamento;Apartamento en venta en Chico Norte;1;1;66;Chico Norte;790000000.0;204610.2
Apartamento;Apartamento en venta en La Candelaria;3;3;443;La Candelaria;10451500000.0;2706941.21
Apartamento;Apartamento en venta en Chapinero;2;3;150;Chapinero;1995000046.0;516705.53
Apartamento;Apartamento en venta en Chapinero;2;3;103;Chapinero;1573191375.0;407456.97
Apartamento;Apartamento en venta en Chapinero;1;1;36;Chapinero;406000000.0;105154.11
Apartamento;Apartamento en venta en Santa Fe;1;1;40;Santa Fe;320000000.0;82880.08
Apartamento;Apartamento en venta en Gran Granada;3;2;64;Gran Granada;267000000.0;69153.07
Apartamento;Apartamento en venta en Teusaquillo;2;3;130;Teusaquillo;450000000.0;116550.12
Oficina/Consultorio;Oficina/Consultorio en venta en Chapinero;1;1;20;Chapinero;135000000.0;34965.03
Oficina/Consultorio;Oficina/Consultorio en venta en Chapinero;1;1;15;Chapinero;95000000.0;24605.02
Apartamento;Apartamento en venta en Usaquén;3;2;55;Usaquén;160000000.0;41440.04
Apartamento;Apartamento en venta en Quinta Camacho;2;2;102;Quinta Camacho;320000000.0;82880.08
Apartamento;Apartamento en venta en Santa Fe;1;1;32;Santa Fe;260000000.0;67340.07
Apartamento;Apartamento en venta en Santa Barbara;3;2;98;Santa Barbara;515000000.0;133385.13
Apartamento;Apartamento en venta en Teusaquillo;1;1;412;Teusaquillo;256500000.0;66433.57
Apartamento;Apartamento en venta en Las Nieves;1;1;40;Las Nieves;325000000.0;84175.08
Casa;Casa en venta en Kennedy;3;2;63;Kennedy;180000000.0;46620.05
Apartamento;Apartamento en venta en Colina Campestre;3;2;61;Colina Campestre;239000000.0;61901.06
Apartamento;Apartamento en venta en Teusaquillo;3;2;66;Teusaquillo;345000000.0;89355.09
Apartamento;Apartamento en venta en Chapinero Central;1;1;26;Chapinero Central;202000000.0;52318.05
Casa;Casa en venta en Bosa;3;1;47;Bosa;127000000.0;32893.03
Apartamento;Apartamento en venta en Usaquén;2;1;51;Usaquén;175000000.0;45325.05
Apartamento;Apartamento en venta en Chico Norte;2;4;159;Chico Norte;2515535000.0;651524.22
Apartamento;Apartamento en venta en Cedritos;3;2;116;Cedritos;650000000.0;168350.17
Apartamento;Apartamento en venta en Quinta Camacho;1;1;36;Quinta Camacho;439516000.0;113834.76
Apartamento;Apartamento en venta en Usaquén;3;4;217;Usaquén;1000000000.0;259000.26
Apartamento;Apartamento en venta en Santa Barbara;1;1;46;Santa Barbara;360000000.0;93240.09
Apartamento;Apartamento en venta en La Candelaria;2;3;94;La Candelaria;1300000000.0;336700.34
Apartamento;Apartamento en venta en San Patricio;2;3;93;San Patricio;680000000.0;176120.18
Apartamento;Apartamento en venta en Zona Noroccidental;2;2;67;Zona Noroccidental;450000000.0;116550.12
Apartamento;Apartamento en venta en Barrios Unidos;2;2;62;Barrios Unidos;382000000.0;98938.1
Apartamento;Apartamento en venta en Usaquén;1;1;33;Usaquén;180000000.0;46620.05
Apartamento;Apartamento en venta en Chapinero Central;2;2;68;Chapinero Central;463000000.0;119917.12
Apartamento;Apartamento en venta en Santa Barbara;2;2;83;Santa Barbara;420000000.0;108780.11
Apartamento;Apartamento en venta en Usme;2;3;123;Usme;835000000.0;216265.22
Apartamento;Apartamento en venta en Santa Teresa;3;2;87;Santa Teresa;460000000.0;119140.12
Apartamento;Apartamento en venta en Gratamira;3;3;111;Gratamira;550000000.0;142450.14
Apartamento;Apartamento en venta en Santa Barbara;2;1;70;Santa Barbara;320000000.0;82880.08
Apartamento;Apartamento en venta en Chapinero;2;2;62;Chapinero;330000000.0;85470.09
Apartamento;Apartamento en venta en Tintala;2;1;36;Tintala;128000000.0;33152.03
Apartamento;Apartamento en venta en Engativa;3;1;48;Engativa;260000000.0;67340.07
Apartamento;Apartamento en venta en Engativa;3;5;166;Engativa;1600000000.0;414400.41
Apartamento;Apartamento en venta en Chapinero;1;1;70;Chapinero;510000000.0;132090.13
Apartamento;Apartamento en venta en Usaquén;3;2;90;Usaquén;473000000.0;122507.12
Apartamento;Apartamento en venta en Cedritos;3;3;88;Cedritos;485000000.0;125615.13
Oficina/Consultorio;Oficina/Consultorio en venta en Santa Barbara;3;1;64;Santa Barbara;580000000.0;150220.15
Apartamento;Apartamento en venta en Santa Barbara;1;2;31;Santa Barbara;310000000.0;80290.08
Apartamento;Apartamento en venta en Pinar De Suba;2;1;46;Pinar De Suba;180000000.0;46620.05
Apartamento;Apartamento en venta en Chapinero Alto;1;1;34;Chapinero Alto;250000000.0;64750.06
Apartamento;Apartamento en venta en Cedritos;2;2;64;Cedritos;310000000.0;80290.08
Apartamento;Apartamento en venta en Ciudad Bolívar;3;2;62;Ciudad Bolívar;200000000.0;51800.05
Apartamento;Apartamento en venta en Teusaquillo;6;4;210;Teusaquillo;790000000.0;204610.2
Casa;Casa en venta en Modelia;5;4;400;Modelia;950000000.0;246050.25
Casa;Casa en venta en Usaquén;4;4;432;Usaquén;5000000000.0;1295001.3
Apartamento;Apartamento en venta en Usaquén;3;5;170;Usaquén;1100000000.0;284900.28
Casa;Casa en venta en Teusaquillo;9;9;610;Teusaquillo;1800000000.0;466200.47
Apartamento;Apartamento en venta en Usaquén;2;2;92;Usaquén;550000000.0;142450.14
Apartamento;Apartamento en venta en Cedritos;2;2;69;Cedritos;410000000.0;106190.11
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;55;Zona Noroccidental;155000000.0;40145.04
Oficina/Consultorio;Oficina/Consultorio en venta en El Chicó;1;1;100;El Chicó;1100000000.0;284900.28
Oficina/Consultorio;Oficina/Consultorio en venta en El Chicó;1;1;100;El Chicó;1000000000.0;259000.26
Apartamento;Apartamento en venta en Tintala;2;1;45;Tintala;185000000.0;47915.05
Apartamento;Apartamento en venta en Madelena;3;2;51;Madelena;180000000.0;46620.05
Casa;Casa en venta en Tintala;3;2;63;Tintala;180000000.0;46620.05
Casa;Casa en venta en Zona Noroccidental;3;1;65;Zona Noroccidental;193000000.0;49987.05
Apartamento;Apartamento en venta en Ciudad Salitre;3;2;92;Ciudad Salitre;650000000.0;168350.17
Apartamento;Apartamento en venta en Chapinero;3;5;185;Chapinero;1310000000.0;339290.34
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;60;Zona Noroccidental;163000000.0;42217.04
Apartamento;Apartamento en venta en Kennedy;3;2;53;Kennedy;205000000.0;53095.05
Apartamento;Apartamento en venta en Ciudad Bolívar;2;1;40;Ciudad Bolívar;177500000.0;45972.55
Apartamento;Apartamento en venta en Portales Del Norte;3;3;74;Portales Del Norte;435000000.0;112665.11
Apartamento;Apartamento en venta en La Calleja;2;2;66;La Calleja;395000000.0;102305.1
Apartamento;Apartamento en venta en Kennedy;3;2;60;Kennedy;195000000.0;50505.05
Apartamento;Apartamento en venta en Bosa;3;1;42;Bosa;140000000.0;36260.04
Apartamento;Apartamento en venta en Fontibón;3;2;64;Fontibón;210000000.0;54390.05
Casa;Casa en venta en San Luis;5;3;320;San Luis;810000000.0;209790.21
Casa;Casa en venta en Barrios Unidos;4;4;366;Barrios Unidos;1380000000.0;357420.36
Apartamento;Apartamento en venta en Santa Paula;2;2;90;Santa Paula;700000000.0;181300.18
Apartamento;Apartamento en venta en Usaquén;3;3;86;Usaquén;457000000.0;118363.12
Apartamento;Apartamento en venta en Bosa;3;1;48;Bosa;120000000.0;31080.03
Apartamento;Apartamento en venta en La Calleja;2;1;65;La Calleja;340000000.0;88060.09
Apartamento;Apartamento en venta en Zona Noroccidental;1;1;26;Zona Noroccidental;210000000.0;54390.05
Apartamento;Apartamento en venta en El Chicó;3;3;114;El Chicó;600000000.0;155400.16
Apartamento;Apartamento en venta en San Luis;1;1;31;San Luis;230000000.0;59570.06
Apartamento;Apartamento en venta en Teusaquillo;1;1;32;Teusaquillo;190000000.0;49210.05
Apartamento;Apartamento en venta en El Batán;2;2;63;El Batán;470000000.0;121730.12
Apartamento;Apartamento en venta en Kennedy;2;2;56;Kennedy;355000000.0;91945.09
Apartamento;Apartamento en venta en Usaquén;1;2;47;Usaquén;370000000.0;95830.1
Apartamento;Apartamento en venta en Engativa;2;1;43;Engativa;150000000.0;38850.04
Apartamento;Apartamento en venta en Cedritos;1;1;53;Cedritos;255000000.0;66045.07
Apartamento;Apartamento en venta en Zona Noroccidental;1;1;56;Zona Noroccidental;324000000.0;83916.08
Casa;Casa en venta en Fontibón;3;1;55;Fontibón;166000000.0;42994.04
Apartamento;Apartamento en venta en Engativa;3;1;59;Engativa;260000000.0;67340.07
Apartamento;Apartamento en venta en Mazuren;3;3;106;Mazuren;650000000.0;168350.17
Casa;Casa en venta en Barrios Unidos;5;4;156;Barrios Unidos;750000000.0;194250.19
Apartamento;Apartamento en venta en Zona Noroccidental;1;1;33;Zona Noroccidental;190000000.0;49210.05
Apartamento;Apartamento en venta en San Luis;1;1;37;San Luis;205000000.0;53095.05
Apartamento;Apartamento en venta en Chapinero;2;3;135;Chapinero;870000000.0;225330.23
Apartamento;Apartamento en venta en Kennedy;3;1;45;Kennedy;109000000.0;28231.03
Apartamento;Apartamento en venta en Chapinero;2;4;153;Chapinero;2133000000.0;552447.55
Apartamento;Apartamento en venta en Portales Del Norte;3;2;89;Portales Del Norte;320000000.0;82880.08
Apartamento;Apartamento en venta en Cantagallo;2;2;64;Cantagallo;415000000.0;107485.11
Apartamento;Apartamento en venta en Zona Noroccidental;4;3;124;Zona Noroccidental;400000000.0;103600.1
Apartamento;Apartamento en venta en Usaquén;1;1;75;Usaquén;550000000.0;142450.14
